"","Brand","Model.Number","Price","Photo","Engine.Type","Body.Type","Fuel.Type","Gearbox.Type","Power.hp","Displacement.l","Torque.lbft","Cylinders","Drivetrain","MPG.City","MPG.Highway","Seats","Doors","Height.in","Length.in","Width.in","Wheelbase.in","Clearance.in","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player"
"1030","Volkswagen","Arteon 2022",42040,"https://www.ccarprice.com/products/Volkswagen_Arteon_2022.jpg","2.0L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",300,2,295,4,"front",NA,NA,5,4,56.8,191.5,73.7,111.9,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","","","","","Yes","","","","","","",""
"1031","Volkswagen","Atlas 2022",33900,"https://www.ccarprice.com/products/Volkswagen_Atlas_2022.jpg","2.0-liter Turbo Inline-4 Gas","SUV","Petrol","Automatic",235,2,258,4,"front",21,25,7,4,70.1,200.7,78.3,117.3,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","","","","Yes","","","","Yes","","","","","",""
"1032","Volkswagen","Atlas Cross Sport 2.0T SE 2022",36940,"https://www.ccarprice.com/products/Volkswagen_Atlas_Cross_Sport_2022.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",235,2,258,4,"front",21,25,5,4,67.8,195.5,78.4,117.3,8,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","","","","","","","","","",""
"1033","Volkswagen","Tiguan S 2022",26590,"https://www.ccarprice.com/products/Volkswagen_Tiguan_2023.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",184,2,221,4,"front",23,30,7,4,66.4,186.1,72.4,109.8,7.4,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","Yes","","Yes","","Yes","","","","","",""
"1034","Volkswagen","Jetta GLI 2023",31340,"https://www.ccarprice.com/products/Volkswagen_Jetta_GLI_2023.jpg","2.0L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",228,2,258,4,"front",26,36,5,4,57.9,186.9,70.8,105.6,5.7,"Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","","","","","","Yes","Yes","","","","",""
"1035","Volkswagen","Jetta S 2023",20410,"https://www.ccarprice.com/products/Volkswagen_Jetta_2023.jpg","1.4L Turbo Inline-4 Gas","Sedan","Petrol","Manual",147,1.4,184,4,"front",30,41,5,4,57.4,185.1,70.8,105.7,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","Yes","Yes","Yes","","Yes","","","","",""
"1036","Volkswagen","Golf GTI S 2023",30180,"https://www.ccarprice.com/products/Volkswagen_Golf_GTI_2023.jpg","2.0L Turbo Inline-4 Gas","Hatchback","Petrol","Manual",241,2,273,4,"front",23,32,5,4,57.6,168.8,70.4,103.6,4.7,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","Yes","Yes","Yes","","Yes","","","","",""
"1037","Volkswagen","Atlas Cross Sport 2.0T SE 2023",33910,"https://www.ccarprice.com/products/Volkswagen_Atlas_Cross_Sport_2023.jpg","2.0L Turbo Inline-4 Gas","SUV","Petrol","Automatic",235,2,258,NA,"front",21,25,5,4,67.8,195.5,78.4,117.3,8,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","","Yes","","","","","Yes","","","","",""
"1038","Volkswagen","Atlas 2.0T SE 2023",34600,"https://www.ccarprice.com/products/Volkswagen_Atlas_2023.jpg","2.0-liter Turbo Inline-4 Gas","SUV","Petrol","Automatic",235,2,258,4,"front",21,25,7,4,70.1,200.7,78.3,117.3,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","","Yes","","Yes","","Yes","","","","","",""
"1039","Volkswagen","Arteon 2023",42530,"https://www.ccarprice.com/products/Volkswagen_Arteon_2023.jpg","2.0L Turbo Inline-4 Gas","Sedan","Petrol","Automatic",300,2,295,4,"front",NA,NA,5,4,56.8,191.5,73.7,111.9,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","","Yes","","Yes","Yes","Yes","Yes","","","",""
"1040","Volkswagen","Golf R 2.0T DSG 2023",45090,"https://www.ccarprice.com/products/Volkswagen_Golf-R_2.0T_DSG_2023.jpg","2.0L Turbo Inline-4 Gas","Hatchback","Petrol","Automatic",315,2,280,4,"all",23,30,5,4,57.7,168.9,70.4,103.5,4.7,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","Yes","","","","","",""
"1041","Volkswagen","Tavendor 2022",44000,"https://www.ccarprice.com/products/Volkswagen_Tavendor_2022.jpg","2.0-liter Turbo Inline-4 Gas","SUV","Petrol","Automatic",235,2,258,4,"front",21,25,7,4,70.1,200.7,78.3,117.3,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","","Yes","","Yes","","Yes","","","","","",""
"1042","Volkswagen","Golf R 2.0T 2023",44290,"https://www.ccarprice.com/products/Volkswagen_Golf-R_2.0T_2023.jpg","2.0L Turbo Inline-4 Gas","Hatchback","Petrol","Manual",315,2,280,4,"all",20,28,5,4,57.7,168.9,70.4,103.5,4.7,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","Yes","","","","","",""
"1043","Volkswagen","Tiguan Allspace 2023",29110,"https://www.ccarprice.com/products/Volkswagen_Tiguan_Allspace_2023.jpg","TSI Petrol","SUV","Petrol","Automatic",187,NA,237,34,"all",30,35,7,4,67,188,74,111,8,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","","","","Yes","","","","Yes","",""
"1044","Volkswagen","Polo 2023",29110,"https://www.ccarprice.com/products/Volkswagen_Polo_2023.jpg","MPI Petrol","Hatchback","Petrol","Manual",75,NA,70,3,"front",44,49,5,4,59,159,67,99,7,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","","","","","Yes","","","","Yes","",""
"1045","Volkswagen","Golf GTI SE DSG 2023",35780,"https://www.ccarprice.com/products/Volkswagen_Golf_GTI_SE_DSG_2023.jpg","2.0L Turbo Inline-4 Gas","Hatchback","Petrol","Automatic",241,2,273,4,"front",24,34,5,4,57.6,168.8,70.4,103.6,4.7,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","","Yes","Yes","","","Yes","","Yes","","Yes","","","Yes","","",""
"1046","Volkswagen","ID.4 Pro S AWD 2023",37490,"https://www.ccarprice.com/products/Volkswagen_ID_4_2023.jpg","Electric","SUV","Electric","Automatic",295,NA,339,NA,"all",0,0,5,4,65.1,180.5,72.9,108.9,6.5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","Yes","","","","",""
"1047","Volkswagen","T7 Multi Van 2023",56190,"https://www.ccarprice.com/products/Volkswagen_T7_Multi_Van_2023.jpg","1.4-liter petrol Plug-In Hybrid","Van","Hybrid","Automatic",NA,1.4,16,NA,"all",NA,NA,8,5,76,199,78,125,5.2,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1048","Volkswagen","Tiguan S 4MOTION 2022",27190,"https://www.ccarprice.com/products/Volkswagen_Tiguan_S_4MOTION_2022.jpg","2.0L Turbo 4 Cylinder Gas","SUV","Petrol","Automatic",184,2,221,4,"all",22,29,5,4,66.3,185.1,72.4,109.8,7.6,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","Yes","Yes","","Yes","Yes","Yes","","","","","","","","Yes","","","","","","",""
"1049","Volkswagen","Tiguan SE 4MOTION 2022",27680,"https://www.ccarprice.com/products/Volkswagen_Tiguan_SE_4MOTION_2022.jpg","2.0L Turbo 4 Cylinder Gas","SUV","Petrol","Automatic",184,2,221,4,"all",22,29,5,4,66.3,185.1,72.4,109.8,7.6,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","Yes","","","","",""
"1050","Volkswagen","ID.4 Pro 2023",42495,"https://www.ccarprice.com/products/Volkswagen_ID_4_Pro_2023.jpg","Electric","SUV","Electric","Automatic",295,NA,339,NA,"all",0,0,5,4,65.1,180.5,72.9,108.9,6.5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","Yes","","","","",""
"1051","Volkswagen","ID.4 Pro S 2023",50195,"https://www.ccarprice.com/products/Volkswagen_ID_4_Pro_S_2023_1.jpg","Electric","SUV","Electric","Automatic",295,NA,339,NA,"rear",0,0,5,4,65.1,180.5,72.9,108.9,6.5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","","","Yes","Yes","","Yes","Yes","Yes","","","","","Yes","","","Yes","","Yes","","","","",""
"1052","Volkswagen","ID.4 Pro 2022",45630,"https://www.ccarprice.com/products/Volkswagen_ID_4_Pro_2022.jpg","Electric","SUV","Electric","Automatic",201,NA,229,NA,"rear",0,0,5,4,64.6,180.5,72.9,108.9,6.5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","Yes","","","","",""
"1053","Volkswagen","ID.4 Pro S AWD 2022",49410,"https://www.ccarprice.com/products/Volkswagen_ID.4_Pro_S_AWD_2022.jpg","Electric","SUV","Electric","Automatic",295,NA,339,NA,"all",0,0,5,4,65.1,180.5,72.9,108.9,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","Yes","","","","",""
"1054","Volkswagen","ID.4 Pro S 2022",45730,"https://www.ccarprice.com/products/Volkswagen_ID.4_Pro_S_2022.jpg","Electric","SUV","Electric","Automatic",201,NA,229,NA,"rear",0,0,5,4,64.6,180.5,72.9,108.9,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","Yes","","","","",""
"1055","Volkswagen","Taigun STD 2022",23540,"https://www.ccarprice.com/products/Volkswagen_Taigun_STD_2022.jpg","V6 3.6L","SUV","Petrol","Automatic",190,3.6,266,4,"all",NA,NA,5,4,67,179,74,107,6,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","Yes","","","","",""
"1056","Volkswagen","Virtus 2022",13080,"https://www.ccarprice.com/products/Volkswagen_Virtus_2022.jpg","TBC","Sedan","Petrol","Automatic",113,NA,132,4,"front",NA,NA,5,4,56.8,185.2,70.8,105.6,5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1057","Volkswagen","ID.3 2022",33000,"https://www.ccarprice.com/products/Volkswagen_ID_3_2022.jpg","APP 310 Permanent Magnet Brushless motor","Hatchback","Unknown","Automatic",201,NA,229,NA,"",NA,NA,NA,NA,62,170,72,111,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1058","Volkswagen","ID vizzion 2022",55000,"https://www.ccarprice.com/products/Volkswagen_ID_vizzion_2022.jpg","Permanent-magnet","Sedan","Unknown","Automatic",302,NA,NA,NA,"",NA,NA,NA,NA,60,207,78,NA,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1059","Volkswagen","E-Golf 2022",23190,"https://www.ccarprice.com/products/Volkswagen_E_Golf_2022.jpg","","Hatchback","Unknown","Automatic",134,NA,215,NA,"",NA,NA,NA,4,58,171,72,105,NA,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1060","Volkswagen","ID.5 Pro Performance 2022",51110,"https://www.ccarprice.com/products/Volkswagen_ID_5_Pro_Performance_2022.jpg","e-motor","SUV","Unknown","Automatic",172,NA,174,NA,"",NA,NA,5,5,65,184,74,111,16,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1061","Volkswagen","ID.5 Pro 2022",66240,"https://www.ccarprice.com/products/Volkswagen_ID_5_Pro_2022.jpg","Electric","SUV","Electric","Automatic",172,NA,174,NA,"rear",0,0,5,5,59,165.7,70,106.2,6.4,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1062","Volkswagen","ID.4 GTX 2022",66690,"https://www.ccarprice.com/products/Volkswagen_ID_4_GTX_2022.jpg","e-motor","SUV","Unknown","Automatic",295,NA,340,NA,"",NA,NA,5,5,66,183,74,111,21,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1063","Volkswagen","ID.4 Pure Performance 2022",44220,"https://www.ccarprice.com/products/Volkswagen_ID_4_Pure_Performance_2022.jpg","Electric","SUV","Electric","Automatic",168,NA,229,NA,"all",0,0,5,4,65.1,180.5,72.9,108.9,6.5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1064","Volkswagen","ID.4 Pure 2022",47610,"https://www.ccarprice.com/products/Volkswagen_ID_4_Pure_2022.jpg","e-motor","SUV","Unknown","Automatic",146,NA,163,NA,"",NA,NA,5,5,66,183,74,111,21,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1065","Volkswagen","ID.4 Pro Performance 2022",51060,"https://www.ccarprice.com/products/Volkswagen_ID_4_Pro_Performance_2022.jpg","e-motor","SUV","Unknown","Automatic",201,NA,229,NA,"",NA,NA,5,5,66,183,74,111,21,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1066","Volkswagen","ID.4 Pro (USA) 2022",39990,"https://www.ccarprice.com/products/Volkswagen_ID_4_Pro_USA_2022.jpg","e-motor","SUV","Unknown","Automatic",201,NA,229,NA,"",NA,NA,5,5,66,183,74,111,21,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1067","Volkswagen","ID.4 AWD Pro (USA) 2022",43670,"https://www.ccarprice.com/products/Volkswagen_ID_4_AWD_Pro_USA_2022.jpg","e-motor","SUV","Unknown","Automatic",291,NA,340,NA,"",NA,NA,5,5,66,183,74,111,21,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1068","Volkswagen","ID.3 Pure Performance 2022",38620,"https://www.ccarprice.com/products/Volkswagen_ID_3_Pure_Performance_2022.jpg","e-motor","Hatchback","Unknown","Automatic",147,NA,229,NA,"",NA,NA,5,5,63,170,72,111,21,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1069","Volkswagen","ID.3 Pro 2022",40310,"https://www.ccarprice.com/products/Volkswagen_ID_3_Pro_2022.jpg","Permanent Magnet Brushless motor","Hatchback","Unknown","Automatic",143,NA,204,NA,"",NA,NA,5,5,63,170,72,111,5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1070","Volkswagen","ID.3 Pro Performance 2022",41990,"https://www.ccarprice.com/products/Volkswagen_ID_3_Pro_Performance_2022.jpg","Permanent Magnet Brushless motor","Hatchback","Unknown","Automatic",201,NA,229,NA,"",NA,NA,5,5,63,170,72,111,5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1071","Volkswagen","ID.3 Pro S 2022",48240,"https://www.ccarprice.com/products/Volkswagen_ID_3_Pro_S_2022.jpg","Permanent Magnet Brushless motor","Hatchback","Unknown","Automatic",201,NA,229,NA,"",NA,NA,5,5,63,170,72,111,5,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1072","Volkswagen","E-Golf 32kWh 2022",22000,"https://www.ccarprice.com/products/Volkswagen_E_Golf_32kWh_2022.jpg","Permanent Magnet Brushless motor","Hatchback","Unknown","Automatic",134,NA,215,NA,"",NA,NA,5,5,58,171,72,105,6,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1073","Volkswagen","ID.5 GTX 2022",39990,"https://www.ccarprice.com/products/Volkswagen_ID_5_GTX_2022.jpg","Electric","SUV","Electric","Automatic",295,NA,340,NA,"all",0,0,5,5,63.5,181,72.9,190,6.4,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","",""
"1074","Volkswagen","Golf R DSG 2023",45090,"https://www.ccarprice.com/products/Volkswagen_Golf_R_DSG_2023.jpg","2.0L Turbo Inline-4 Gas","Hatchback","Petrol","Automatic",315,2,280,4,"all",20,28,5,4,57.7,168.9,70.4,103.5,4.7,"Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","Yes","","","","","",""
